timestamp,source,screen_state
2021-06-09 09:08:27.563000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 09:08:28.656000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 09:09:21.846000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-09 09:09:21.846000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 09:12:08.534000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 09:12:09.537000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 09:14:06.760000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 09:37:37.784000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 09:37:40.257000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 09:39:22.184000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 09:48:03.475000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 09:48:04.835000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 09:48:50.336000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 09:50:08.976000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 09:50:09.868000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 09:50:13.994000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 09:50:13.994000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-09 09:50:22.325000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 09:50:23.035000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 09:52:39.756000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 09:52:39.756000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-09 10:08:39.657000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 10:08:40.947000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 10:09:26.085000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 10:23:05.573000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 10:23:06.622000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 10:23:50.987000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-09 10:23:50.987000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 11:06:33.961000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 11:06:34.805000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 11:09:31.156000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 11:09:31.156000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-09 11:17:49.058000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 11:17:49.967000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 11:19:14.499000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 11:34:07.986000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 11:34:09.178000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 11:35:14.642000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
