timestamp,source,screen_state
2021-06-07 12:35:10.486000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:35:11.626000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:35:41.368000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:35:41.368000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:44:42.163000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:44:42.393000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:44:59.304000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:44:59.304000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:46:29.050000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:46:29.451000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:46:35.579000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:46:35.579000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:47:57.249000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:47:57.534000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:48:34.493000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:02:19.797000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:02:20.644000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:02:29.695000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:15:49.603000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:15:49.941000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:15:52.398000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:15:52.398000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:16:33.201000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:16:35.724000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:16:35.724000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:19:00.482000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:19:00.755000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:19:03.328000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:19:03.328000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:28:23.116000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:28:23.518000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:28:37.794000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:29:21.088000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:29:21.991000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:29:39.176000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:29:39.176000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:30:47.965000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:30:50.166000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:32:04.882000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:36:56.734000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:36:57.602000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:36:59.409000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:36:59.409000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:39:32.201000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:39:32.496000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:39:45.073000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:39:45.073000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:41:04.505000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:41:05.284000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:41:09.527000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:41:09.527000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:48:46.613000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:48:47.350000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:48:53.304000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:49:08.466000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:49:08.763000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:49:10.576000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:49:10.576000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:49:20.328000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:49:20.543000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:49:22.896000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:49:22.896000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:56:18.812000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:56:19.065000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:56:21.254000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:56:21.254000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:58:32.494000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:58:32.732000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:58:34.361000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 13:58:54.035000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 13:58:54.355000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 13:59:19.510000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 13:59:19.510000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:02:06.886000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:02:09.685000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 14:02:09.685000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:06:15.097000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:06:15.488000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:06:19.497000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:10:13.890000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:10:15.407000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:10:47.444000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 14:10:47.444000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:18:35.818000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:18:36.150000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:18:53.591000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 14:18:53.591000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:26:26.695000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:26:27.057000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:26:34.555000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:27:30.175000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:27:30.407000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:27:31.523000+02:00,patient_Jonas.OnePlus.GM1903,Locked
